Aristarchus  (8568,13946)  (8453,14060)  (8453,13945)  (8682,14061)  (8568,13831)  (8683,13831)  (8683,13946)  (8451,13830)  (8338,14165)  (8338,14050)  (8797,14061)  (8797,14176)  (8566,13716)  (8681,13716)  (8796,13716)  (8798,13831)  (8798,13946)  (8336,13935)  (8336,13820)  (8451,13715)  (8326,13705)  (8911,13691)  (8223,14182)  (8223,14067)  (8912,14061)  (8913,13806)  (8913,13921)  (8221,13952)  (8221,13837)  (8211,13722)  | overflowToLeft=false
Space Zone 10  (5585,1327)  (5470,1441)  (5470,1326)  (5699,1442)  (5585,1212)  (5700,1212)  (5700,1327)  (5468,1211)  (5584,1556)  (5469,1556)  (5355,1441)  (5355,1326)  (5814,1462)  (5699,1557)  (5354,1557)  (5583,1097)  (5698,1097)  (5353,1211)  (5353,1096)  (5468,1096)  (5834,1577)  (5584,1671)  (5469,1671)  (5719,1672)  (5354,1672)  (5583,982)  (5698,982)  (5343,981)  (5458,981)  (5239,1679)  (5902,1692)  (5573,867)  (5688,867)  (5343,866)  (5458,866)  (5573,752)  (5688,752)  (5340,751)  (5455,751)  (5803,668)  | overflowToLeft=false
Island Blade 1  (1986,1601)  (1871,1715)  (1871,1600)  (2100,1716)  (1986,1486)  (2101,1486)  (2101,1601)  (1869,1485)  (1885,1830)  (1770,1830)  (1756,1715)  (1756,1600)  (2215,1716)  (2055,1371)  (2170,1371)  (2216,1486)  (2216,1601)  (1754,1485)  | overflowToLeft=false
Island Blade 2  (2627,1539)  (2512,1653)  (2512,1538)  (2741,1654)  (2627,1424)  (2742,1424)  (2742,1539)  (2510,1423)  (2521,1768)  (2406,1768)  (2397,1653)  (2397,1538)  (2856,1654)  (2685,1309)  (2800,1309)  (2395,1423)  | overflowToLeft=false
Sahel  (17277,2764)  (17162,2878)  (17162,2763)  (17391,2879)  (17277,2649)  (17392,2649)  (17392,2764)  (17160,2648)  (17047,2910)  (17047,2795)  (17506,2879)  (17507,2597)  (17507,2712)  (17045,2680)  (17621,2827)  (17622,2582)  (17622,2697)  (16930,2627)  | overflowToLeft=false
Central Australia  (22766,4751)  (22651,4839)  (22651,4724)  (22766,4636)  (22881,4640)  | overflowToLeft=false
Chukotka  (23932,160)  (23817,274)  (23817,159)  (24046,275)  (23932,45)  (24047,45)  (24047,160)  (23815,44)  (23702,278)  (23702,163)  (24161,275)  (24146,390)  (24031,390)  (24162,0)  (24162,115)  (23700,48)  (23587,269)  (24276,230)  (24081,505)  (24277,0)  (24277,115)  (23585,154)  (23585,39)  (23966,580)  (23472,290)  (24392,0)  (24392,115)  (23470,175)  (23470,60)  (23357,290)  (24507,0)  (24507,115)  (23355,175)  (23355,60)  (23242,300)  (24622,0)  (24622,115)  (23240,185)  (23240,70)  (23127,368)  (24737,0)  (24737,115)  (23125,253)  (23125,138)  (23125,23)  (24852,0)  | overflowToLeft=false
Spain  (16778,1391)  (16663,1474)  (16663,1359)  (16804,1506)  (16893,1294)  | overflowToLeft=false
Granada West  (6241,14304)  (6126,14418)  (6126,14303)  (6355,14419)  (6241,14189)  (6356,14189)  (6356,14304)  (6124,14188)  (6240,14533)  (6125,14533)  (6011,14418)  (6011,14303)  (6470,14419)  (6470,14534)  (6355,14534)  (6010,14534)  (6239,14074)  (6354,14074)  (6469,14074)  (6471,14189)  (6471,14304)  (6009,14188)  (6009,14073)  (6124,14073)  (6240,14648)  (6125,14648)  (5896,14305)  (6585,14419)  (6435,14649)  (6586,14112)  (6586,14227)  (5894,14190)  (5894,14075)  (6320,14763)  (6205,14763)  (6701,14227)  (6326,14878)  (6211,14878)  | overflowToLeft=false
Libot 2  (21428,18623)  (21313,18737)  (21313,18622)  (21542,18738)  (21428,18508)  (21543,18508)  (21543,18623)  (21311,18507)  (21427,18852)  (21312,18852)  (21198,18694)  (21426,18393)  (21541,18393)  (21658,18543)  (21658,18658)  (21196,18579)  | overflowToLeft=false
Libot 1  (21928,18307)  (21813,18421)  (21813,18306)  (22042,18422)  (21928,18192)  (22043,18192)  (22043,18307)  (21811,18191)  (21912,18536)  (21698,18313)  (21926,18077)  (22041,18077)  (22158,18191)  (22158,18306)  (21696,18198)  | overflowToLeft=false
Water 18  (13124,2165)  (13009,2279)  (13009,2164)  (13164,2280)  (13124,2050)  (13239,2050)  (13239,2165)  (13007,2049)  (12901,2394)  (12894,2279)  (12894,2164)  (13354,1972)  (13354,2087)  (12892,2049)  (13301,2412)  (13186,2427)  (13437,1857)  (12786,2483)  (12779,2368)  (12779,2253)  (13469,1972)  (13469,2087)  (12777,2138)  (13408,2527)  (13293,2542)  (13178,2542)  (13525,2588)  (13552,1773)  (13584,1888)  (13584,2003)  (13584,2118)  (13410,2642)  (13640,2609)  (13525,2703)  (13682,2724)  (13699,1804)  (13699,1919)  (13699,2034)  (13410,2757)  (13797,2633)  (13797,2748)  (13682,2839)  (13814,1871)  (13814,1986)  | overflowToLeft=false
Water 19  (14459,2031)  (14344,2145)  (14344,2030)  (14573,2146)  (14459,1916)  (14574,1916)  (14574,2031)  (14342,1915)  (14458,2260)  (14343,2260)  (14229,2145)  (14229,2030)  (14688,2146)  (14688,2261)  (14573,2261)  (14228,2261)  (14457,1801)  (14572,1801)  (14687,1801)  (14689,1916)  (14689,2031)  (14227,1915)  (14227,1800)  (14342,1800)  (14802,1718)  (14458,2375)  (14343,2375)  (14114,2146)  (14114,2031)  (14803,2146)  (14608,2376)  (14228,2376)  (14113,2376)  (14113,2261)  (14457,1686)  (14572,1686)  (14687,1686)  (14804,1833)  (14804,1948)  (14112,1916)  (13999,2146)  (13999,2031)  (14918,2063)  (13998,2381)  (13998,2266)  (14919,1785)  (14919,1900)  (13997,1916)  (15034,1852)  | overflowToLeft=false
Water 10  (11026,4610)  (10911,4724)  (10911,4609)  (11140,4725)  (11026,4495)  (11141,4495)  (11141,4610)  (10909,4494)  (11025,4839)  (10910,4839)  (10796,4724)  (10796,4609)  (11255,4725)  (11255,4840)  (11140,4840)  (10795,4840)  (11024,4380)  (11139,4380)  (11254,4380)  (11256,4495)  (11256,4610)  (10794,4494)  (10794,4379)  (10909,4379)  (11369,4335)  (11025,4954)  (10910,4954)  (10681,4725)  (10681,4610)  (11370,4725)  (11370,4840)  (11370,4955)  (11255,4955)  (11140,4955)  (10795,4955)  (10680,4955)  (10680,4840)  (11371,4450)  (11371,4565)  (10679,4495)  (10679,4380)  (11484,4335)  (10566,4725)  (10566,4610)  (11485,4680)  (11321,5070)  (11206,5070)  (10565,4956)  (10565,4841)  (11486,4450)  (11486,4565)  | overflowToLeft=false
Water 11  (11984,4815)  (11869,4929)  (11869,4814)  (12098,4930)  (11984,4700)  (12099,4700)  (12099,4815)  (11867,4699)  (11983,5044)  (11868,5044)  (11754,4929)  (11754,4814)  (12213,4930)  (12213,5045)  (12098,5045)  (11753,5045)  (11982,4585)  (12097,4585)  (12212,4585)  (12214,4700)  (12214,4815)  (11752,4699)  (11752,4584)  (11867,4584)  (12327,4472)  (11983,5159)  (11868,5159)  (11639,4930)  (12328,4930)  (12328,5045)  (12297,5160)  (12182,5160)  (11753,5160)  (11638,5160)  (11638,5045)  (11982,4470)  (12097,4470)  (12212,4470)  (12329,4587)  (12329,4702)  (11650,4469)  (11765,4469)  (12327,4357)  (12067,5274)  (11952,5274)  (12443,4817)  (12443,4932)  (12443,5047)  (12231,5275)  (11837,5275)  (11722,5275)  (11607,5275)  (11523,5160)  | overflowToLeft=false
Water 12  (13076,4457)  (12961,4571)  (12961,4456)  (13190,4572)  (13076,4342)  (13191,4342)  (13191,4457)  (12959,4341)  (13075,4686)  (12960,4686)  (12846,4571)  (12846,4456)  (13305,4572)  (13305,4687)  (13190,4687)  (12845,4687)  (13074,4227)  (13189,4227)  (13304,4227)  (13306,4342)  (13306,4457)  (12844,4341)  (12844,4226)  (12959,4226)  (13419,4114)  (13075,4801)  (12960,4801)  (12731,4572)  (12731,4457)  (13420,4572)  (13420,4687)  (13420,4802)  (13305,4802)  (13190,4802)  (12845,4802)  (12730,4802)  (12730,4687)  (13074,4112)  (13189,4112)  (13304,4112)  (13421,4229)  (13421,4344)  (12729,4342)  (12729,4227)  (12729,4112)  (12844,4111)  (12959,4111)  (13075,4916)  (12960,4916)  (12616,4572)  (12616,4457)  | overflowToLeft=false
Belfast  (16617,705)  (16666,588)  (16784,477)  (16794,597)  (16742,709)  (16917,646)  (16811,876)  (16861,761)  (16983,764)  (16933,877)  | overflowToLeft=false
Water 13  (13076,5771)  (12961,5885)  (12961,5770)  (13190,5886)  (13076,5656)  (13191,5656)  (13191,5771)  (12959,5655)  (13075,6000)  (12960,6000)  (12846,5885)  (12846,5770)  (13305,5886)  (13305,6001)  (13190,6001)  (12845,6001)  (13074,5541)  (13189,5541)  (13304,5541)  (13306,5656)  (13306,5771)  (12844,5655)  (12844,5540)  (12959,5540)  (13419,5428)  (13075,6115)  (12960,6115)  (12731,5886)  (12731,5771)  (13420,5886)  (13420,6001)  (13420,6116)  (13305,6116)  (13190,6116)  (12845,6116)  (12730,6116)  (12730,6001)  (13074,5426)  (13189,5426)  (13304,5426)  (13421,5543)  (13421,5658)  (12729,5656)  (12729,5541)  (12729,5426)  (12844,5425)  (12959,5425)  (13419,5313)  (13534,5313)  (13534,5428)  (13075,6230)  (12960,6230)  (12616,5886)  (12616,5771)  | overflowToLeft=false
Water 14  (14091,148)  (13976,262)  (13976,147)  (14205,263)  (14091,33)  (14206,33)  (14206,148)  (13974,32)  (13861,212)  (14320,263)  (14320,378)  (14321,0)  (14321,115)  (13859,97)  (14435,230)  (14435,345)  (14435,460)  (14320,493)  (14436,0)  (14436,115)  (13744,150)  (13744,35)  (14550,230)  (14550,345)  (14551,72)  (13629,150)  (13629,35)  (14665,230)  (13514,144)  (13514,29)  (13497,500)  (13461,306)  (13399,191)  (13399,76)  (13387,660)  (13382,545)  (13382,430)  (13346,315)  (13284,200)  (13284,85)  (13267,532)  (13231,417)  (13169,302)  (13169,187)  (13169,72)  (13116,468)  (13054,353)  (13054,238)  (12939,422)  (12939,307)  | overflowToLeft=false
Water 15  (14701,1117)  (14586,1231)  (14586,1116)  (14812,1232)  (14701,1002)  (14816,1002)  (14816,1117)  (14622,1346)  (14507,1346)  (14471,1231)  (14471,1116)  (14636,887)  (14751,887)  (14866,887)  (14931,1002)  (14931,1117)  (14981,837)  (14392,1425)  (14356,1310)  (14356,1195)  (14356,1080)  (14548,772)  (14663,772)  (14778,772)  (15046,952)  (15046,1067)  (14893,722)  (15008,722)  (15096,837)  (15123,695)  (14286,1540)  (14277,1425)  (14241,1310)  (14241,1195)  (14241,1080)  (14594,657)  (14709,657)  (15161,952)  (14824,607)  (14939,607)  (15211,810)  (14171,1606)  (15238,686)  (14162,1491)  (14126,1376)  (14126,1261)  (14709,542)  (15276,925)  (15326,801)  (14056,1673)  (14047,1558)  | overflowToLeft=false
Water 16  (15880,374)  (15765,488)  (15765,373)  (15994,489)  (15880,259)  (15995,259)  (15995,374)  (15763,258)  (15879,603)  (15764,603)  (15650,488)  (15650,373)  (16109,489)  (16109,604)  (15994,604)  (15649,604)  (16110,210)  (16110,325)  (15648,258)  (15621,143)  (15535,489)  (15535,374)  (16224,440)  (16224,555)  (16224,670)  (15534,637)  (16225,205)  (16225,320)  (15533,259)  (15506,144)  (15420,522)  (15420,407)  (16339,435)  (16339,550)  (16339,665)  (16340,163)  (16340,278)  (15418,292)  (15391,177)  (16421,0)  (15305,541)  (15305,426)  (16454,393)  (16454,508)  (16454,623)  (16455,115)  (16455,230)  (15303,311)  (15276,196)  (16536,0)  (15190,493)  | overflowToLeft=false
Water 17  (17021,262)  (16906,376)  (16906,261)  (17135,377)  (17021,147)  (17136,147)  (17136,262)  (16904,146)  (17020,491)  (17250,488)  (17135,492)  (17019,32)  (17134,32)  (17249,32)  (16823,31)  (17270,603)  (17364,0)  (17155,607)  (17040,607)  | overflowToLeft=false
California Base  (11746,1337)  (11631,1451)  (11631,1336)  (11860,1452)  (11746,1222)  (11861,1222)  (11861,1337)  (11629,1221)  (11745,1566)  (11975,1452)  (11975,1567)  (11860,1567)  (11744,1107)  (11859,1107)  (11974,1107)  (11976,1222)  (11976,1337)  (11537,1106)  (11957,1682)  (11842,1682)  (11652,992)  (11767,992)  (11882,992)  (11997,992)  | overflowToLeft=false
Kepler  (7388,11969)  (7273,12083)  (7273,11968)  (7502,12084)  (7388,11854)  (7503,11854)  (7503,11969)  (7271,11853)  (7387,12198)  (7272,12198)  (7158,12083)  (7158,11968)  (7617,12084)  (7617,12199)  (7502,12199)  (7157,12199)  (7386,11739)  (7501,11739)  (7616,11739)  (7618,11854)  (7618,11969)  (7156,11853)  (7169,11738)  (7731,11626)  (7043,12084)  (7043,11969)  (7732,12084)  (7732,12199)  (7131,12314)  (7733,11741)  (7733,11856)  (7041,11854)  (7846,11619)  (6928,12074)  (6926,11959)  (6926,11844)  (6811,11994)  | overflowToLeft=false
Western Sahara  (16583,2234)  (16468,2348)  (16468,2233)  (16697,2349)  (16583,2119)  (16698,2119)  (16698,2234)  (16466,2118)  (16582,2463)  (16467,2463)  (16353,2348)  (16720,2464)  (16352,2464)  (16813,2032)  (16813,2147)  (16813,2262)  | overflowToLeft=false
Highlands  (7695,13892)  (7580,14006)  (7580,13891)  (7809,14007)  (7695,13777)  (7810,13777)  (7810,13892)  (7578,13776)  (7694,14121)  (7579,14121)  (7465,14006)  (7465,13891)  (7924,14007)  (7924,14122)  (7809,14122)  (7464,14122)  (7693,13662)  (7808,13662)  (7923,13662)  (7925,13777)  (7925,13892)  (7463,13776)  (7463,13661)  (7578,13661)  (7350,14007)  (7350,13892)  (7693,13547)  (8040,13913)  (7406,13546)  (7521,13546)  | overflowToLeft=false
Green Noa Two 1  (20916,12756)  (20801,12870)  (20801,12755)  (21030,12871)  (20916,12641)  (21031,12641)  (21031,12756)  (20799,12640)  (20915,12985)  (20686,12773)  (20914,12526)  (21146,12719)  (21146,12834)  (20684,12658)  | overflowToLeft=false
Green Noa Two 2  (21284,13240)  (21169,13354)  (21169,13239)  (21398,13355)  (21284,13125)  (21399,13125)  (21399,13240)  (21167,13124)  (21283,13469)  (21054,13288)  (21513,13355)  (21282,13010)  (21514,13233)  (21052,13173)  | overflowToLeft=false
Pezun 2  (12670,17919)  (12555,18033)  (12555,17918)  (12784,18034)  (12670,17804)  (12785,17804)  (12785,17919)  (12553,17803)  (12669,18148)  (12554,18148)  (12440,18033)  (12440,17918)  (12899,18034)  (12439,18149)  (12668,17689)  (12900,17775)  (12900,17890)  (12438,17803)  (12438,17688)  (12553,17688)  (13015,17826)  (13015,17941)  | overflowToLeft=false
North Africa  (17034,1783)  (16919,1897)  (16919,1782)  (17059,1898)  (17057,1668)  (17149,1783)  (17172,1647)  (16804,1907)  (16804,1792)  (17264,1762)  (17287,1642)  (16689,1897)  | overflowToLeft=false
Von Braun Port  (9298,12771)  (9183,12885)  (9183,12770)  (9412,12886)  (9298,12656)  (9413,12656)  (9413,12771)  (9181,12655)  (9297,13000)  (9182,13000)  (9068,12885)  (9068,12770)  (9527,12886)  (9527,13001)  (9412,13001)  (9067,13001)  (9296,12541)  (9411,12541)  (9528,12587)  (9528,12702)  (9066,12655)  (9066,12540)  (9181,12540)  (9297,13115)  (9182,13115)  (8953,12796)  (9642,12817)  (9642,12932)  (9642,13047)  (9527,13116)  (9412,13116)  (9067,13116)  (9296,12426)  (9411,12426)  (8951,12681)  (8951,12566)  (8988,12425)  (9103,12425)  (9688,13162)  (9297,13230)  (9182,13230)  (9218,12311)  (8836,12553)  (9096,12310)  | overflowToLeft=false
Pezun 1  (11916,17926)  (11801,18040)  (11801,17925)  (12030,18041)  (11916,17811)  (12031,17811)  (12031,17926)  (11799,17810)  (11686,18044)  (11686,17929)  (12145,18041)  (12145,18156)  (12030,18156)  (11914,17696)  (12029,17696)  (12144,17696)  (12146,17811)  (12146,17926)  (11684,17814)  | overflowToLeft=false
France  (17072,1029)  (17187,1071)  | overflowToLeft=false
Eastern Canada  (13873,681)  (13758,795)  (13758,680)  (13931,796)  (13873,566)  (13988,566)  (13988,681)  (13756,565)  (13771,910)  (13656,910)  (13643,795)  (13643,680)  (14103,474)  (14103,589)  (14103,704)  (13649,450)  (13764,450)  (13541,991)  (13528,876)  (14218,637)  (14218,752)  (13607,335)  (14313,867)  (13426,1008)  (13413,893)  (14333,685)  (13298,990)  (13298,875)  | overflowToLeft=false
New Manhattan 2  (4632,5851)  (4517,5965)  (4517,5850)  (4746,5966)  (4632,5736)  (4747,5736)  (4747,5851)  (4515,5735)  (4631,6080)  (4402,5898)  (4630,5621)  (4862,5754)  (4862,5869)  (4400,5783)  | overflowToLeft=false
New Manhattan 1  (4135,5449)  (4020,5563)  (4020,5448)  (4249,5564)  (4135,5334)  (4250,5334)  (4250,5449)  (4018,5333)  (4134,5678)  (3905,5490)  (4252,5679)  (4133,5219)  (4365,5345)  (4365,5460)  | overflowToLeft=false
Mare Humorum  (6084,13521)  (5969,13635)  (5969,13520)  (6198,13636)  (6084,13406)  (6199,13406)  (6199,13521)  (5967,13405)  (6083,13750)  (5968,13750)  (5854,13635)  (5854,13520)  (6313,13636)  (6313,13751)  (6198,13751)  (5853,13751)  (6082,13291)  (6197,13291)  (6312,13291)  (6314,13406)  (6314,13521)  (5852,13405)  (5852,13290)  (5967,13290)  (6427,13178)  (6428,13636)  (5826,13866)  (6082,13176)  (6197,13176)  (6312,13176)  (6429,13293)  (6429,13408)  (5845,13175)  (5960,13175)  (5880,13060)  (5995,13060)  | overflowToLeft=false
Granada Industrial  (7212,15275)  (7097,15389)  (7097,15274)  (7326,15390)  (7212,15160)  (7327,15160)  (7327,15275)  (7095,15159)  (7211,15504)  (7096,15504)  (6982,15389)  (6982,15274)  (7210,15045)  (7325,15045)  (7440,15045)  (7442,15160)  (7442,15275)  (6867,15442)  (7557,15081)  | overflowToLeft=false
Luzon  (22414,2777)  | overflowToLeft=false
Mexico  (12447,2312)  (12332,2247)  (12561,2427)  (12446,2427)  (12447,2197)  (12266,2132)  (12562,2117)  (12611,2542)  (12381,2082)  (12151,2018)  (12266,2017)  (12883,2624)  | overflowToLeft=false
Frontier Two 2  (3172,5809)  (3057,5923)  (3057,5808)  (3286,5924)  (3172,5694)  (3287,5694)  (3287,5809)  (3055,5693)  (3171,6038)  (2942,5901)  (3170,5579)  (3402,5756)  (3402,5871)  (2940,5786)  | overflowToLeft=false
Frontier Two 1  (2702,5437)  (2587,5551)  (2587,5436)  (2816,5552)  (2702,5322)  (2817,5322)  (2817,5437)  (2585,5321)  (2701,5666)  (2472,5514)  (2700,5207)  (2932,5370)  (2932,5485)  (2470,5399)  (2582,5206)  | overflowToLeft=false
Southwest Australia  (22269,5187)  (22154,5103)  (22274,5072)  (22384,5187)  | overflowToLeft=false
Greenland  (15798,6)  (15683,8)  (15913,0)  (16028,0)  (16143,0)  (15094,0)  (15005,115)  (14979,0)  (14890,195)  (14864,80)  (14749,7)  | overflowToLeft=false
Mindanao  (22480,2994)  | overflowToLeft=false
Papua New Guinea  (23189,3817)  (23074,3908)  (23074,3793)  (23304,3803)  (22959,3905)  | overflowToLeft=false
Kazakhstan  (19808,825)  (19693,939)  (19693,824)  (19922,940)  (19808,710)  (19923,710)  (19923,825)  (19691,709)  (19578,1008)  (19578,893)  (20037,940)  (19806,595)  (19921,595)  (20036,595)  (20038,710)  (20038,825)  (19576,778)  (19576,663)  (19691,594)  (20151,593)  (19463,1016)  (19463,901)  (20153,708)  (20153,823)  (20268,644)  (20268,759)  | overflowToLeft=false
Southern US  (12441,1640)  (12326,1754)  (12326,1639)  (12555,1755)  (12441,1525)  (12556,1525)  (12556,1640)  (12324,1524)  (12211,1821)  (12211,1706)  (12670,1755)  (12670,1870)  (12555,1870)  (12671,1425)  (12671,1540)  (12209,1591)  (12209,1476)  (12324,1409)  (12096,1798)  (12785,1655)  (12786,1438)  (12901,1459)  | overflowToLeft=false
Water 54  (23988,5542)  (23873,5656)  (23873,5541)  (24102,5657)  (23988,5427)  (24103,5427)  (24103,5542)  (23871,5426)  (23987,5771)  (23872,5771)  (23758,5656)  (23758,5541)  (24217,5657)  (24217,5772)  (24102,5772)  (23757,5772)  (23986,5312)  (24101,5312)  (24216,5312)  (24218,5427)  (24218,5542)  (23756,5426)  (23803,5311)  (23654,5311)  (23987,5886)  (23872,5886)  (23643,5657)  (23643,5542)  (24332,5657)  (24332,5772)  (24322,5887)  (24207,5887)  (23757,5887)  (23918,5197)  (24033,5197)  (24148,5197)  (24263,5197)  (24333,5473)  (23641,5427)  (23528,5732)  (24447,5588)  (24447,5703)  (23851,5082)  (23966,5082)  (24081,5082)  (24196,5082)  (24311,5082)  (23526,5388)  (24562,5535)  | overflowToLeft=false
Water 55  (24668,5026)  (24553,5140)  (24553,5025)  (24782,5141)  (24668,4911)  (24783,4911)  (24783,5026)  (24551,4910)  (24667,5255)  (24552,5255)  (24885,5256)  (24666,4796)  (24781,4796)  (24450,4795)  (24770,5370)  (24655,5370)  (24540,5370)  (24885,5371)  (24707,4681)  (24822,4681)  | overflowToLeft=false
Water 56  (17779,1427)  (17743,1559)  (17711,1681)  (17737,1812)  (17874,1584)  (17865,1723)  (18009,1643)  (18060,1771)  (18076,1428)  (18133,1581)  (18288,1675)  (18170,1709)  (18217,1830)  (18350,1808)  (18422,1666)  (18487,1802)  | overflowToLeft=false
Water 57  (18287,1287)  (18358,1165)  (18419,1286)  (18602,1098)  (18538,1218)  (18666,1222)  (18789,1281)  (18673,1332)  | overflowToLeft=false
Water 58  (17672,600)  (17791,584)  (17774,470)  (17892,449)  (18013,434)  (17862,346)  (17801,236)  (18011,65)  (17912,163)  | overflowToLeft=false
Entry - Caucasus  (16845,7470)  (16730,7584)  (16730,7469)  (16959,7585)  (16845,7355)  (16960,7355)  (16960,7470)  (16728,7354)  (16844,7699)  (16729,7699)  (16615,7584)  (16615,7469)  (17074,7585)  (17074,7700)  (16959,7700)  (16614,7700)  (16843,7240)  (16958,7240)  (17073,7240)  (17075,7355)  (17075,7470)  (16613,7354)  (16613,7239)  (16728,7239)  (17188,7192)  (16844,7814)  (16729,7814)  (17116,7815)  (17001,7815)  (16614,7815)  (16843,7125)  (16958,7125)  (17073,7125)  (17190,7307)  (16498,7353)  (16498,7238)  (16613,7124)  (16728,7124)  (16886,7929)  (16771,7929)  (17108,7930)  (16656,7930)  (16541,7930)  (16843,7010)  (16958,7010)  (17305,7326)  (16383,7345)  (16702,7009)  (16993,8044)  (16878,8044)  (16763,8045)  (16648,8045)  (16533,8045)  | overflowToLeft=false
Water 59  (19276,1071)  (19166,1101)  (19140,1218)  (19260,1265)  (19215,1382)  (19194,1497)  (19323,1503)  | overflowToLeft=false
Granada South  (7863,15542)  (7748,15656)  (7748,15541)  (7977,15657)  (7863,15427)  (7978,15427)  (7978,15542)  (7746,15426)  (7633,15685)  (7633,15570)  (8092,15657)  (7861,15312)  (7976,15312)  (8091,15312)  (8093,15427)  (8093,15542)  (7631,15455)  (7677,15311)  (7518,15669)  (8208,15325)  (8208,15440)  (8208,15555)  (7516,15554)  (7401,15646)  | overflowToLeft=false
Water 50  (23804,2543)  (23689,2657)  (23689,2542)  (23918,2658)  (23804,2428)  (23919,2428)  (23919,2543)  (23687,2427)  (23803,2772)  (23688,2772)  (23574,2657)  (23574,2542)  (24033,2658)  (24033,2773)  (23918,2773)  (23573,2773)  (23802,2313)  (23917,2313)  (24032,2313)  (24034,2428)  (24034,2543)  (23572,2427)  (23577,2312)  (24147,2272)  (23803,2887)  (23688,2887)  (23459,2658)  (23459,2543)  (24148,2658)  (24060,2888)  (23945,2888)  (23573,2888)  (23458,2888)  (23458,2773)  (23692,2198)  (23807,2198)  (23922,2198)  (24149,2387)  (24149,2502)  (24037,2157)  (23830,3002)  (23715,3002)  (23993,3003)  (23600,3003)  (23485,3003)  (23370,3003)  (23806,2083)  (23921,2083)  (24264,2474)  (23878,3117)  (23921,1968)  | overflowToLeft=false
Water 51  (21905,3162)  (21790,3276)  (21790,3161)  (21947,3277)  (21905,3047)  (22020,3047)  (22020,3162)  (21788,3046)  (21756,3391)  (21675,3276)  (21675,3161)  (21903,2932)  (21748,3506)  (22272,3362)  (22300,3174)  (22387,3289)  (22387,3404)  (22502,3335)  | overflowToLeft=false
Water 52  (23236,3379)  (23121,3493)  (23121,3378)  (23350,3494)  (23236,3264)  (23351,3264)  (23351,3379)  (23119,3263)  (23006,3532)  (23006,3417)  (23465,3494)  (23465,3609)  (23350,3609)  (23234,3149)  (23466,3187)  (23466,3302)  (23004,3302)  (23004,3187)  (23119,3148)  (22928,3072)  (22891,3500)  (23580,3417)  (23580,3532)  (23580,3647)  (23581,3218)  (22889,3385)  (22889,3270)  (23618,3762)  (22813,3155)  (22813,3040)  (23695,3333)  (23695,3448)  (23695,3563)  (22774,3438)  (22774,3323)  (23733,3678)  (23733,3793)  (22698,3208)  (22698,3093)  (22688,2978)  (23810,3279)  (23810,3394)  (23810,3509)  (22659,3344)  (23848,3624)  (23848,3739)  | overflowToLeft=false
